"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"707648836722753536","","","2016-03-09 19:26:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Awesome the new EE8 is out with significant improvement and lots of exciting features. https://t.co/0Pxr7T8VB8","","","","https://twitter.com/EFDC_Explorer/status/707648426779906048"
"706923217840017408","","","2016-03-07 19:23:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AmexCarrabbas","","","",""
"706508964641411072","706504171806023680","558797310","2016-03-06 15:57:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManUtd really that's what you say good work ?","","","",""
"705155122490245124","","","2016-03-02 22:17:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ManUtd: Retweet to vote for @SchneiderlinMo4 as #mufc's Man of the Match v Watford. https://t.co/4sZZLf5M4Z","705149311903014912","558797310","2016-03-02 21:54:31 +0000","https://twitter.com/ManUtd/status/705149311903014912/photo/1,https://twitter.com/ManUtd/status/705149311903014912/photo/1"
"705155093868359680","","","2016-03-02 22:17:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ManUtd: Retweet to vote for @JuanMata8 as #mufc's Man of the Match v Watford. https://t.co/0hEkHa97sD","705149129740132353","558797310","2016-03-02 21:53:48 +0000","https://twitter.com/ManUtd/status/705149129740132353/photo/1,https://twitter.com/ManUtd/status/705149129740132353/photo/1"
"705154941740982272","","","2016-03-02 22:16:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ManUtd: There's nothing quite like a late #mufc winner - well played, @JuanMata8! 👌 https://t.co/AUuZl4iJgZ","705152003215892480","558797310","2016-03-02 22:05:13 +0000","https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1,https://twitter.com/ManUtd/status/705152003215892480/photo/1"
"703264246201618433","","","2016-02-26 17:03:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EFDC_Explorer: Create georeferenced maps in #CVLGrid and @EFDC_Explorer to visualize backgroud maps in EFDC model https://t.co/A0pZX5Ss…","703264066014302208","351972911","2016-02-26 17:03:14 +0000","https://www.youtube.com/watch?v=URDI1LP_McI&ab_channel=EFDCExplorer"
"702532431488782337","","","2016-02-24 16:35:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EFDC_Explorer: How to videos on EFDC_Explorer  https://t.co/kbGqIkpX12. These will be great resource to getting started with EFDC and @…","702531954822897666","351972911","2016-02-24 16:34:05 +0000","https://www.youtube.com/playlist?list=PLDdqtlbD-U1zfcvK7Bx8TcNfmnwn0-zCM&ab_channel=EFDCExplorer,https://www.youtube.com/playlist?list=PLDdqtlbD-U1zfcvK7Bx8TcNfmnwn0-zCM&ab_channel=EFDCExplorer"
"697825311015047169","","","2016-02-11 16:51:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @tveitdal: Australian super funds lose $5.6 billion on fossil fuel investments https://t.co/20ydyNiGr2 https://t.co/Yr5X1Gi6BW","697820950604222464","75742264","2016-02-11 16:34:14 +0000","http://reneweconomy.com.au/2016/australian-super-funds-lose-5-6-billion-on-fossil-fuel-investments-76239,https://twitter.com/tveitdal/status/697820950604222464/photo/1,http://reneweconomy.com.au/2016/australian-super-funds-lose-5-6-billion-on-fossil-fuel-investments-76239,https://twitter.com/tveitdal/status/697820950604222464/photo/1"
"697577710009200640","697576146452529152","1390094640","2016-02-11 00:27:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EdPerezLive Interesting ones.","","","",""
"697201648020553728","","","2016-02-09 23:33:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EFDC_Explorer: Use ""F2"" button on @EFDC_Explorer to find the context specific hot-key actions. https://t.co/72HuGXBR8D https://t.co/E0t…","697198823068708864","351972911","2016-02-09 23:22:07 +0000","http://www.efdc-explorer.com/support/newsletters/efdc-explorer-did-you-know-2015-06-20.html,http://www.efdc-explorer.com/support/newsletters/efdc-explorer-did-you-know-2015-06-20.html,https://twitter.com/EFDC_Explorer/status/697198823068708864/photo/1,https://twitter.com/EFDC_Explorer/status/697198823068708864/photo/1"
"693098709232459777","","","2016-01-29 15:49:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ManUtd: Former #mufc defender Nemanja Vidic has announced his retirement from football. Thanks for the memories! #VivaVidic https://t.c…","693041251487240192","558797310","2016-01-29 12:01:25 +0000","https://twitter.com/ManUtd/status/693041251487240192/photo/1,https://twitter.com/ManUtd/status/693041251487240192/photo/1,https://twitter.com/ManUtd/status/693041251487240192/photo/1,https://twitter.com/ManUtd/status/693041251487240192/photo/1"
"693091466285940736","","","2016-01-29 15:20:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Drsudhamshu: नेपाली U19 टोलीले भारतलाई जितेमा संपूर्ण खेलाडी हरुलाई जिन्दगी भरी मेरो क्लिनिकमा निशुल्क उपचारको घोषणा गर्दछु ।","692721505583697921","1264983847","2016-01-28 14:50:51 +0000",""
"692422184896049153","","","2016-01-27 19:01:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NOAA: Heads up, #students: NOAA #Undergrad #Scholarship applications deadline is 1/29. Don't forget to submit yours: https://t.co/4P5u9…","692421178686836736","14342564","2016-01-27 18:57:28 +0000","http://www.oesd.noaa.gov/scholarships/"
"692409578609328129","","","2016-01-27 18:11:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @washingtonpost: Murder was up 17 percent in America's biggest cities last year https://t.co/z4EF508jxn https://t.co/FbnmUaZ681","692404214652391424","2467791","2016-01-27 17:50:03 +0000","http://wapo.st/1nyoWix,https://twitter.com/washingtonpost/status/692404214652391424/photo/1,http://wapo.st/1nyoWix,https://twitter.com/washingtonpost/status/692404214652391424/photo/1"
"692408991725555713","692406999615668224","54424058","2016-01-27 18:09:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SFWMD @JaxStrong Thank you SFWMWD. I think these links would be useful for me.","","","",""
"692408662476873728","692407353577213952","50683217","2016-01-27 18:07:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JaxStrong Thank you for these link. I will try to look into these link. An easier way to extract just data time series would be helpful.","","","",""
"692406616226975750","692406268418482177","50683217","2016-01-27 17:59:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JaxStrong I am interested in lake level and water quality data if available.","","","",""
"692405213492162560","692404617255239680","50683217","2016-01-27 17:54:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JaxStrong while I saw the daily report there but is there any way to view long term data for example a month of data from yesterday ?","","","",""
"692402761967747072","","","2016-01-27 17:44:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SFWMD_EM: Water managers are adjusting the regional flood control system as needed to accept runoff from secondary canals. https://t.co…","692350744884858880","2463179851","2016-01-27 14:17:35 +0000","https://twitter.com/SFWMD_EM/status/692350744884858880/photo/1"
"692402324002738176","692380040667996161","50683217","2016-01-27 17:42:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JaxStrong @SFWMD Is lake okeechobee continuous monitoring data available to public ?","","","",""
"692023705153581057","","","2016-01-26 16:38:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ASteiner: A tragic year for rhinos in Africa. 2015 saw a record high number poached on the continent. https://t.co/EInQC0tCVL https://t…","691944129765470208","3232924232","2016-01-26 11:21:50 +0000","http://www.nature.com/news/worst-year-ever-for-rhino-poaching-in-africa-1.19225,http://www.nature.com/news/worst-year-ever-for-rhino-poaching-in-africa-1.19225,https://twitter.com/ASteiner/status/691944129765470208/photo/1"
"691672340590043139","","","2016-01-25 17:21:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EFDC_Explorer: A great video to getting started with @EFDC_Explorer software. Reliable environmental modeling using #EE https://t.co/GA…","691670858780127232","351972911","2016-01-25 17:15:58 +0000","https://youtu.be/Pn2WJecxgx0"
"691000980435931136","","","2016-01-23 20:54:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","United is so boring to watch.  #lvgout","","","",""
"690588223177752577","","216299334","2016-01-22 17:33:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@piersmorgan Did you ever win premier league for 8 years when RVP was in Arsenal ?","","","",""
"690295921976864768","","","2016-01-21 22:12:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ClimateReality: MT @ClimateCentral: 2015 blew away the competition for record heat https://t.co/nMBd1YuqLU  https://t.co/2Z1wlXTnNI","690295656049672194","16958346","2016-01-21 22:11:24 +0000","http://buff.ly/1WuAcIq,https://twitter.com/ClimateCentral/status/689871264039723008/photo/1,http://buff.ly/1WuAcIq,https://twitter.com/ClimateCentral/status/689871264039723008/photo/1"
"690263080605917184","","","2016-01-21 20:01:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Free EFDC training. That's great opportunity.  https://t.co/xKdTrpjdCp","","","","https://twitter.com/EFDC_Explorer/status/690262774358761472"
"690253821214257152","","","2016-01-21 19:25:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ASteiner: 2015 was the warmest year on record. We can keep debating facts or act on #climatechange now https://t.co/B6lG3N5MPp https://…","690125972616642561","3232924232","2016-01-21 10:57:08 +0000","http://www.ncdc.noaa.gov/sotc/summary-info/global/201512,http://www.ncdc.noaa.gov/sotc/summary-info/global/201512,https://twitter.com/ASteiner/status/690125972616642561/photo/1"
"690242607696326656","","","2016-01-21 18:40:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EFDC_Explorer: Use @EFDC_Explorer software to automatically triangularize the grid cells in #EFDC model.  https://t.co/BPQO27ykYu https…","690241940525215744","351972911","2016-01-21 18:37:57 +0000","http://www.efdc-explorer.com/support/newsletters/efdc-explorer-did-you-know-2015-07-10.html,http://www.efdc-explorer.com/support/newsletters/efdc-explorer-did-you-know-2015-07-10.html,https://twitter.com/EFDC_Explorer/status/690241940525215744/photo/1"
"689593405731536896","689593194313601030","1877831","2016-01-19 23:40:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nytimesworld that husband should be punished publicly. The world has gone insane.","","","",""
"689142239755280384","","","2016-01-18 17:48:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MLKDay: What matters to you on this #MLKDay? Share your #service story. https://t.co/XT8r544ZZs","689095500721704961","17001730","2016-01-18 14:42:24 +0000","https://twitter.com/MLKDay/status/689095500721704961/photo/1,https://twitter.com/MLKDay/status/689095500721704961/photo/1"
"689125244036976640","","","2016-01-18 16:40:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TIME: Avalanche kills 5 soldiers in French Alps https://t.co/9obSAxvmet","689124854046572545","14293310","2016-01-18 16:39:03 +0000","http://ti.me/1QiwBwk,http://ti.me/1QiwBwk"
"688781514964729856","","","2016-01-17 17:54:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A sweet victory against Liverpool #UnitedvsLiverpool","","","",""
"688766888617357312","","","2016-01-17 16:56:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reports: ISIS kills scores in Syria
https://t.co/ByCTBryI7N","","","","http://www.cnn.com/2016/01/16/middleeast/syria-isis-attack/index.html"
"688737251992338433","688735745775898624","558797310","2016-01-17 14:58:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ManUtd I didn't see any passion on players. Why do you sound like United played a great half ? I am so diasppointed with this performance.","","","",""
"688731795261534210","688731651162161152","2525096743","2016-01-17 14:37:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ManUtd1__ No midfield players receiving the ball.","","","",""
"688731617741807617","688731418025918469","558797310","2016-01-17 14:36:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ManUtd What a waste of team. Van Gaal needs to go and a bunch of players.","","","",""
"688730157553561601","","","2016-01-17 14:30:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Really bad team choice by VanGaal. They are playing awful for first 25 minutes. #ManUtdvsLiverpool #2016-01-17","","","",""
"688628173689389056","","","2016-01-17 07:45:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Looking forward to Manchester United and Liverpool game. Hoping for United victory.","","","",""
"688268597701906432","","","2016-01-16 07:56:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Burkina Faso terror: Security forces raid besieged hotel, free 63 hostages @CNN https://t.co/6j545cana9","","","","http://cnn.it/1RV0RNQ"
"688043783771009025","687982620878090241","29856819","2016-01-15 17:03:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@theRealKiyosaki first word : overcome second word: market","","","",""
"686647346612969472","","","2016-01-11 20:34:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Cristiano: Wonderful team! 🔝👌⚽️👍 https://t.co/o02KmJr76b","686646593408372737","155659213","2016-01-11 20:31:19 +0000","https://twitter.com/Cristiano/status/686646593408372737/photo/1,https://twitter.com/Cristiano/status/686646593408372737/photo/1"
"686644019615547392","","","2016-01-11 20:21:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","These teens deserve punishment. 4 teens arrested in alleged gang rape of 18-year-old in Brooklyn playground @CNN https://t.co/vJ62Pl4lYx","","","","http://cnn.it/1OlM4qN"
"686642857722052608","686642008878755841","216299334","2016-01-11 20:16:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@piersmorgan You will complain no matter how well Arsene and Arsenal are doing. Complaining is part of your job.","","","",""
"686642285015007233","686421613483548673","807095","2016-01-11 20:14:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nytimes @RoyPrice Netflix 0 ?","","","",""
"686636003759501312","","","2016-01-11 19:49:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @brigittetwiits: Has your experience at a #sporting event ever been impaired by the people around you?
Answer not below = PM me","686623421426483200","3387549078","2016-01-11 18:59:15 +0000",""
"686624888300281856","686624647429931008","2467791","2016-01-11 19:05:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@washingtonpost That's so heartbreaking. Nobody has right to kill anyone even your own child.","","","",""
"686623978182410240","","","2016-01-11 19:01:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congratulations to Lionel Messi for winning 5th Balloon D'or.","","","",""
"686395492415111168","","","2016-01-11 03:53:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MartianMovie: Congrats to Matt Damon for the Golden Globes Best Actor win! Now Bring It Home. https://t.co/QfwnAIFWSw","686368913668476929","2931648200","2016-01-11 02:07:55 +0000","https://cards.twitter.com/cards/18ce53za1yo/1cn3l,https://cards.twitter.com/cards/18ce53za1yo/1cn3l"
"686394816549109760","686390409908465664","1568130360","2016-01-11 03:50:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Annapurna_Post don't understand why it takes so long to reward national heroes","","","",""
"686294202406178816","","","2016-01-10 21:11:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seahawks won the impossible","","","",""
"686262776533143552","","","2016-01-10 19:06:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Why didn't they attempt a field goal? #SEAvsMIN","","","",""
"686257107797032963","","","2016-01-10 18:43:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Let's go Seahawks #SEAvsMIN","","","",""
"686118487106785280","686110265398571009","558797310","2016-01-10 09:32:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManUtd that was an awesome signing.  He was such a beast.","","","",""
"685983462189207552","685981903715971072","14293310","2016-01-10 00:36:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TIME These days all these media companies want is click to their webpages.","","","",""
"685893707246080000","","558797310","2016-01-09 18:39:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ManUtd in missing @youngy18 so bad today . #MUNvsSHEFF","","","",""
"685892019571408896","","","2016-01-09 18:32:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AP: Sickening stench from natural gas leak in California has driven thousands of residents away: https://t.co/XjKC3yMFOS","685891561507389440","51241574","2016-01-09 18:31:06 +0000","http://apne.ws/1n9Q86P,http://apne.ws/1n9Q86P"
"685891789090242560","685891561507389440","51241574","2016-01-09 18:32:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AP Heard it takes about a week to completely get rid of. Unfortunate part is it is not visible through naked eyes. Hoping for resolution.","","","",""
"685887052974391296","","285332860","2016-01-09 18:13:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WayneRooney seems sharp today. #MUNvsSHEFF","","","",""
"685886403264131072","685886264487350273","807095","2016-01-09 18:10:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nytimes Really ? My wife's and mine are different. Is that good ?","","","",""
"685885582413725698","685883953090301952","558797310","2016-01-09 18:07:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ManUtd @juanmata8 The dominance in possession has given nothing so far. The way we are playing we would probably end up with a draw.","","","",""
"685885388976603136","685884595208847361","216299334","2016-01-09 18:06:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@piersmorgan @Ben_The_Gooner @Arsenal Of course. I am not a Arsenal fan though.","","","",""
"685871475216125952","685861125888585728","558797310","2016-01-09 17:11:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManUtd while it's a good team selecting all the first team players is kind of risky. Go @ManUtd","","","",""
"685867646919655424","685828073351200768","1283561876","2016-01-09 16:56:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BSchweinsteiger come on Bastian let's do the business","","","",""
"685768971220471809","685766720729038848","87818409","2016-01-09 10:23:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@guardian it's so sad","","","",""
"685741566527324161","685740902535544832","1568130360","2016-01-09 08:35:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Annapurna_Post kaam kei garne hoina ... meeting garne matra ho chor haru .. don't understand why it is taking so long to resolve.","","","",""
"685741286414913537","","","2016-01-09 08:33:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ManUtd: The FA Cup journey begins for #mufc today against Sheffield United at 17:30 GMT. Come on! https://t.co/rkEMKZFQin","685740807366770688","558797310","2016-01-09 08:32:03 +0000","https://twitter.com/ManUtd/status/685740807366770688/photo/1,https://twitter.com/ManUtd/status/685740807366770688/photo/1"
"685738252943265792","685633396299665408","17536486","2016-01-09 08:21:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@rogerhamilton @geniususocial It's true.","","","",""
"685736738195554308","","","2016-01-09 08:15:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's a shame that @MarshawnLynch24 cannot play on this wild card game #SEAvsMIN","","","",""
"685734084652355584","685732765891997696","14293310","2016-01-09 08:05:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TIME Looks really stunning. Looks like colored lines on a sheet of paper.","","","",""
"685731368140029952","685700211281281025","14788193","2016-01-09 07:54:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lomaspj Oli ko guff matra thulo ... kaam chai kei chaina","","","",""
"685731041970008064","685719711309557760","1557315432","2016-01-09 07:53:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@HistoryInPix Awesome job. That's how all humans should behave.","","","",""
"685730877423271936","685722086740905984","68497896","2016-01-09 07:52:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RanveerOfficial Well deserved man. Congratulations.","","","",""
"685614629716754432","685476245686087681","20596281","2016-01-09 00:10:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@UNDP @UNEP @UNDPaf This picture looks fantastic. Such a beautiful country so unfortunate with series of unfortunate events.","","","",""
"685613858371710976","685594204479737856","11348282","2016-01-09 00:07:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NASA While there are so many casualties with ELNINO but californians must be happy. Long standing drought might be eliminated.","","","",""
"685613583296679936","","","2016-01-09 00:06:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NASA: How is the El Nino weather phenomenon impacting California? Satellite animation shows storms over the past 3 days.
https://t.co/0…","685594204479737856","11348282","2016-01-08 22:49:30 +0000","https://amp.twimg.com/v/51602b43-8c03-4e12-b8dd-a5c0db11ee4b"
"685613355147472896","685612008083963904","14293310","2016-01-09 00:05:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TIME Jon Snow.","","","",""
"685612898639458305","685561877661913089","558797310","2016-01-09 00:03:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ManUtd Field some big names. Winning is so much important at this point for the confidence to move forward.","","","",""
"685611922838847488","685575577756119041","15492359","2016-01-08 23:59:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TEDTalks That would be in a different era. I don't think that would be happening in our time. THough I would love to see that.","","","",""
"685611620643426304","685581756565606400","29856819","2016-01-08 23:58:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@theRealKiyosaki Rich dad is such as awesome book. Of course it is opportunities that we need to look but it is so challenging to find out.","","","",""
"685611140622073857","685589322813313024","14293310","2016-01-08 23:56:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TIME Wow amazing.","","","",""
"685610427426844672","685470455155691520","4324548016","2016-01-08 23:53:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TinaLG_Realtor @successmajor_ Sure thing. A man is known by the company he keeps. Different culture have their own proverb for this thing.","","","",""
"685610215807397888","","","2016-01-08 23:53:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wxjay: I will be looking for grad students to work on sub-seasonal prediction and other climate dynamics projects. Stop by! https://t.c…","685578761958330368","19908047","2016-01-08 21:48:08 +0000","https://twitter.com/Parsons_OUMet/status/685549041627734016"
"685609710884524033","685607856947605504","3287869802","2016-01-08 23:51:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@successmajor_ Absolutely. There are still some countries out there where they cannot choose their actions.","","","",""
"685609087908761600","","","2016-01-08 23:48:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @successmajor_: This is our greatest power - the power to choose our actions.
#SuccessMajor","685607856947605504","3287869802","2016-01-08 23:43:45 +0000",""
"685596957088157696","","","2016-01-08 23:00:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EFDC_Explorer: Raging Floodwater Released from Oklahoma Dam after historic flooding. https://t.co/xSCmqoh5ph  #EE has been used to mode…","685596350914797568","351972911","2016-01-08 22:58:02 +0000","https://youtu.be/v_Iy2DhmnDU,https://youtu.be/v_Iy2DhmnDU"
"685520958992429056","","","2016-01-08 17:58:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISIS fighter executes own mother in Syria for 'apostasy,' rights groups say @CNN https://t.co/8FsFCfG7HH","","","","http://cnn.it/1ZR67EJ"
"685512488293502977","","","2016-01-08 17:24:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A new generation of EFDC plus coming soon that integrates EFDC_DSI, EFDC_OMP, EFDC_SGZ @EFDC_Explorer #EFDCPLUS #EE https://t.co/qMXOr45BHM","","","","http://www.efdc-explorer.com/efdc-plus/"
"685202203242397696","685180374956269570","14293310","2016-01-07 20:51:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TIME Looks pretty cool. What is the maximum speed it travels ?","","","",""
"685195771818315776","685188389692375040","5520952","2016-01-07 20:26:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paulocoelho I don't think so. Unless you forget and let it go  you cannot get peace with that person.","","","",""
"684782327155671040","684776452924030979","14293310","2016-01-06 17:03:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TIME That's some interesting points.","","","",""
"684781588370948097","","","2016-01-06 17:00:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TIME: 6 things the most productive people do every day https://t.co/aNMym55meJ","684776452924030979","14293310","2016-01-06 16:40:03 +0000","http://ti.me/1mG1pen,http://ti.me/1mG1pen"
"684491944404189184","","","2016-01-05 21:49:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ClimateReality: Methane is erupting from this natural gas facility at an incredible rate of 110,000 lbs/hour https://t.co/cAMXQWfG8B ht…","684487785248636928","16958346","2016-01-05 21:32:59 +0000","http://bit.ly/1PG9mdp,http://bit.ly/1PG9mdp,https://twitter.com/ClimateReality/status/684487785248636928/photo/1"
"684479831581437953","684018824778264576","97505313","2016-01-05 21:01:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@slowkow May be you wanna inform users that ""stringi"" package needs to be installed first.","","","",""
"684473906183323648","684470325220868096","97505313","2016-01-05 20:37:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@slowkow @hadleywickham Looks awesome. I will definitely try out ggrepel.","","","",""
"684469877181042688","","","2016-01-05 20:21:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TEDTalks: ""For developing countries, software companies and space ships may not be as important as taps and toilets."" https://t.co/bRlc…","684431499291156480","15492359","2016-01-05 17:49:20 +0000","http://t.ted.com/Qyd7BTV"
